Craigslist URL,Neighborhood,City,State,Zip Code,RentStatusLastRun,RentDateLastRun,HomeStatusLastRun,HomeDateLastRun,||,Last Rat Diff Updated,rat_1_bed,diff_1_bed,rat_2_bed,diff_2_bed,rat_3_bed,diff_3_bed,rat_4_bed,diff_4_bed,rat_5_bed,diff_5_bed,rat_6_bed,diff_6_bed,rat_1_bed_c,diff_1_bed_c,rat_2_bed_c,diff_2_bed_c,rat_3_bed_c,diff_3_bed_c,rat_4_bed_c,diff_4_bed_c,rat_5_bed_c,diff_5_bed_c,rat_6_bed_c,diff_6_bed_c,rat_1_bed_h,diff_1_bed_h,rat_2_bed_h,diff_2_bed_h,rat_3_bed_h,diff_3_bed_h,rat_4_bed_h,diff_4_bed_h,rat_5_bed_h,diff_5_bed_h,rat_6_bed_h,diff_6_bed_h,rat_1_bed_th,diff_1_bed_th,rat_2_bed_th,diff_2_bed_th,rat_3_bed_th,diff_3_bed_th,rat_4_bed_th,diff_4_bed_th,rat_5_bed_th,diff_5_bed_th,rat_6_bed_th,diff_6_bed_th
washingtondc,,Washington,DC,20019,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.654,362,1.118,-128,2.37,-925,0,0,0,0,0,0,0.569,451,0.579,458,0,0,0,0,0,0,0,0,0.823,185,1.128,-139,2.361,-919,0,0,0,0,0,0,0,0,1.144,-156,2.796,-1212,0,0,0,0,0,0
washingtondc,,Washington,DC,20020,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.594,375,0.941,74,2.307,-978,0,0,0,0,2.324,-1803,0.557,409,0.593,514,2.119,-837,0,0,0,0,0,0,1.347,-320,1.163,-206,2.305,-976,0,0,0,0,2.324,-1803,0,0,1.007,-9,2.493,-1117,0,0,0,0,0,0
washingtondc,,Washington,DC,20024,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.361,-641,1.347,-885,0,0,0,0,0,0,0,0,1.361,-641,1.463,-1183,0,0,0,0,0,0,0,0,0,0,0.996,11,0,0,0,0,0,0,0,0,0,0,1.264,-675,0,0,0,0,0,0,0,0
washingtondc,,Washington,DC,20032,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.516,488,0.679,417,1.996,-747,1.276,-403,1.816,-1020,0,0,0.509,495,0.498,653,0.863,103,0,0,0,0,0,0,0.524,480,0.902,128,1.884,-663,1.289,-423,1.816,-1020,0,0,0,0,1.03,-39,2.373,-1030,1.218,-318,0,0,0,0
washingtondc,,Washington,DC,20036,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.179,-398,1.06,-215,0,0,0,0,0,0,0,0,1.179,-398,1.05,-178,0,0,0,0,0,0,0,0,0.709,647,1.111,-396,0,0,0,0,0,0,0,0,0,0,1.331,-1184,0,0,0,0,0,0,0,0
washingtondc,,Washington,DC,20037,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.318,-727,1.622,-2233,2.272,-5916,0,0,0,0,0,0,1.325,-744,1.649,-2331,3.406,-11187,0,0,0,0,0,0,1.331,-756,1.255,-917,0.987,62,0,0,0,0,0,0,0.973,61,0.848,545,1.003,-13,0,0,0,0,0,0
washingtondc,,Dulles,VA,20101,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Dulles,VA,20102,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Dulles,VA,20103,Successful,'2016-12-23',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Dulles,VA,20104,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Aldie,VA,20105,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',4.355,-1845,2.875,-1125,2.132,-1245,2.806,-2346,0,0,0,0,2.616,-889,0,0,1.865,-952,0,0,0,0,0,0,6.095,-2802,2.753,-1052,2.775,-1952,2.824,-2369,0,0,0,0,0,0,2.888,-1133,2.137,-1251,1.945,-1227,0,0,0,0
washingtondc,,Arcola,VA,20107,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Manassas,VA,20108,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Manassas,VA,20109,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.61,486,0.925,106,0.898,161,1.831,-789,0,0,0,0,0.61,486,0.882,166,0,0,0,0,0,0,0,0,0,0,0.95,70,1.213,-337,2.037,-984,0,0,0,0,0,0,1.014,-20,0.875,198,1.702,-666,0,0,0,0
washingtondc,,Manassas,VA,20110,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.923,101,1.775,-629,1.3,-502,0,0,0,0,0,0,0.901,129,1.399,-324,0,0,0,0,0,0,0,0,0,0,2.262,-1025,1.351,-587,0,0,0,0,0,0,0.959,53,1.704,-572,0.912,148,0,0,0,0
washingtondc,,Manassas,VA,20111,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.046,-62,0.808,370,1.187,-308,1.963,-1252,0,0,0,0,1.052,-70,0,0,0,0,0,0,0,0,0,0,0.916,113,0.771,441,1.327,-540,1.969,-1260,0,0,0,0,1.029,-39,0.822,342,1.082,-136,1.267,-347,0,0
washingtondc,,Manassas,VA,20112,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,2.158,-637,1.045,-88,1.042,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.811,-446,1.03,-59,1.042,-106,0,0,0,0,0,0,3.404,-1322,1.133,-263,0.831,431,0,0,0,0
washingtondc,,Manassas,VA,20113,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Centreville,VA,20120,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.049,-65,1.151,-212,1.077,-144,1.342,-667,0,0,0,0,1.062,-82,1.194,-273,0,0,0,0,0,0,0,0,0,0,0.927,103,1.354,-664,1.485,-945,0,0,0,0,1.036,-48,1.075,-105,1.031,-59,1.072,-141,0,0,0,0
washingtondc,,Centreville,VA,20121,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.924,100,1.166,-237,1.138,-235,1.353,-695,0,0,0,0,0.946,71,0.966,49,0.771,391,0,0,0,0,0,0,0.859,185,0.968,46,0.778,379,1.613,-1206,0,0,0,0,0,0,1.189,-270,1.142,-243,1.084,-166,0,0,0,0
washingtondc,,Centreville,VA,20122,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Clifton,VA,20124,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',3.834,-907,0,0,0,0,0,0,0,0,0,0,3.834,-907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,,Bristow,VA,20136,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,1.837,-837,1.079,-181,1.941,-1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.145,-1145,1.104,-240,1.949,-1376,0,0,0,0,0,0,1.836,-836,0.877,282,1.617,-895,0,0
washingtondc,,Catharpin,VA,20143,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,,Ashburn,VA,20146,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Ashburn,VA,20147,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.905,132,1.169,-276,1.1,-199,1.264,-646,0,0,4,-2925,0.905,132,1.215,-351,0.584,827,0,0,0,0,0,0,0,0,1.464,-757,1.363,-721,1.323,-791,0,0,4,-2925,0,0,1.091,-149,1.073,-145,0.98,48,0,0,0,0
washingtondc,,Ashburn,VA,20148,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.517,-2054,2.347,-1113,1.261,-509,2.778,-2089,0,0,0,0,0,0,1.814,-672,1.07,-136,0,0,0,0,0,0,2.517,-2054,2.356,-1120,1.302,-589,3.174,-2554,0,0,0,0,0,0,2.343,-1109,1.26,-507,2.352,-1589,0,0,0,0
washingtondc,,Ashburn,VA,20149,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Chantilly,VA,20151,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',3.576,-1095,1.988,-716,2.247,-1200,0,0,2.358,-2099,0,0,3.576,-1095,2.394,-1011,2.088,-1047,0,0,0,0,0,0,0,0,1.55,-399,2.356,-1304,0,0,2.358,-2099,0,0,0,0,1.968,-702,2.203,-1157,0,0,0,0,0,0
washingtondc,,Chantilly,VA,20152,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,2.199,-959,1.158,-320,1.408,-937,0,0,0,0,0,0,2.185,-948,0.916,171,0,0,0,0,0,0,0,0,2.53,-1224,1.323,-654,1.506,-1163,0,0,0,0,0,0,0,0,1.144,-292,1.088,-202,0,0,0,0
washingtondc,,Chantilly,VA,20153,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Gainesville,VA,20155,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.647,-506,1.2,-294,0.974,51,2.367,-1435,2.239,-1564,0,0,1.647,-506,1.2,-294,1.046,-91,0,0,0,0,0,0,0,0,1.456,-670,1.164,-324,2.516,-1592,2.239,-1564,0,0,0,0,1.062,-91,0.928,142,1.735,-772,0,0,0,0
washingtondc,,Gainesville,VA,20156,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Sterling,VA,20163,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Sterling,VA,20164,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.271,-189,1.975,-751,1.029,-53,0,0,1.994,-1240,0,0,1.271,-189,1.414,-319,0,0,0,0,0,0,0,0,0,0,1.486,-374,1.13,-235,0,0,1.994,-1240,0,0,0,0,2.021,-786,0.967,60,0,0,0,0,0,0
washingtondc,,Sterling,VA,20165,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.945,73,1.18,-254,2.582,-1413,2.6,-1939,0,0,0,0,0.945,73,1.18,-254,0,0,0,0,0,0,0,0,0,0,1.23,-326,2.685,-1505,2.693,-2052,0,0,0,0,0,0,1.108,-153,2.392,-1243,1.946,-1147,0,0,0,0
washingtondc,,Sterling,VA,20166,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.282,-1872,1.012,-20,0.979,44,1.197,-384,0,0,0,0,0,0,1.012,-20,0,0,0,0,0,0,0,0,0,0,0.99,17,1.348,-737,1.749,-1458,0,0,0,0,2.282,-1872,1.2,-329,0.974,54,1.073,-142,0,0,0,0
washingtondc,,Haymarket,VA,20169,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.56,-756,1.048,-100,2.23,-1691,0,0,0,0,0,0,1.476,-642,1.213,-444,0,0,0,0,0,0,0,0,1.8,-1080,1.181,-377,2.254,-1724,0,0,0,0,0,0,1.266,-359,1.007,-15,1.603,-829,0,0,0,0
washingtondc,,Herndon,VA,20170,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.133,-158,0.865,226,1.104,-187,2.634,-1809,2.264,-2023,0,0,1.133,-158,0.886,190,0,0,0,0,0,0,0,0,0,0,0.981,32,1.276,-498,2.744,-1931,2.382,-2212,0,0,0,0,0.794,344,0.973,49,1.715,-792,1.192,-307,0,0
washingtondc,,Herndon,VA,20171,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.948,81,1.237,-390,1.282,-538,2.726,-2201,3.359,-3067,0,0,0.948,81,1.221,-365,0,0,0,0,0,0,0,0,0,0,0,0,1.495,-943,2.793,-2286,3.359,-3067,0,0,0,0,1.311,-513,1.24,-457,2.07,-1364,0,0,0,0
washingtondc,,Herndon,VA,20172,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Leesburg,VA,20175,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.855,219,0.84,241,1.684,-749,1.801,-1282,0,0,0,0,0.855,219,0.883,176,1.344,-377,0,0,0,0,0,0,0,0,0.788,319,1.703,-770,1.942,-1508,0,0,0,0,0,0,0.868,199,1.729,-798,1.373,-596,0,0,0,0
washingtondc,,Leesburg,VA,20176,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.747,-1013,1.154,-212,1.294,-467,3.751,-2234,2.713,-2569,0,0,2.747,-1013,1.13,-179,1.366,-582,0,0,0,0,0,0,0,0,0,0,1.399,-634,3.828,-2296,2.725,-2588,0,0,0,0,1.19,-261,1.226,-360,3.324,-1887,2.091,-1637,0,0
washingtondc,,Leesburg,VA,20177,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Leesburg,VA,20178,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Nokesville,VA,20181,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,,Nokesville,VA,20182,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Reston,VA,20190,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.228,-335,1.43,-669,1.17,-349,0,0,0,0,0,0,1.256,-377,1.407,-633,1.734,-1506,0,0,0,0,0,0,0.939,90,0,0,0,0,0,0,0,0,0,0,0,0,1.481,-748,1.17,-349,0,0,0,0,0,0
washingtondc,,Reston,VA,20191,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.142,-186,1.207,-296,1.381,-628,4.26,-2530,3.562,-2744,0,0,1.142,-186,1.128,-183,0.873,210,0,0,0,0,0,0,0,0,1.047,-67,1.969,-1599,4.552,-2756,3.562,-2744,0,0,0,0,1.223,-319,1.396,-653,3.634,-2044,0,0,0,0
washingtondc,,Reston,VA,20193,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Reston,VA,20194,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.821,300,1.222,-370,1.544,-1004,3.188,-2626,0,0,0,0,0.821,300,1.239,-397,0,0,0,0,0,0,0,0,0,0,0.971,48,2.098,-2024,3.533,-3039,0,0,0,0,0,0,1.159,-264,1.512,-945,2.732,-2078,0,0,0,0
washingtondc,,Reston,VA,20195,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Dulles,VA,20199,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Washington,DC,20319,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Washington,DC,20722,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.439,-286,0,0,1.873,-764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.439,-286,0,0,1.873,-764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,,Annandale,VA,22003,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.044,-50,1.066,-100,1.291,-516,1.336,-779,2.684,-2408,0,0,1.044,-50,1.054,-82,0.978,39,0.764,546,0,0,0,0,0,0,1.182,-277,1.397,-704,1.368,-854,2.684,-2408,0,0,0,0,0,0,1.291,-516,1.042,-98,0,0,0,0
washingtondc,,Burke,VA,22009,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Burke,VA,22015,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.269,-283,1.795,-704,1.179,-318,1.592,-1169,0,0,0,0,1.269,-283,1.707,-626,0.988,22,0,0,0,0,0,0,0,0,0,0,1.428,-759,1.674,-1331,0,0,0,0,0,0,2.217,-1078,1.179,-318,1.122,-240,0,0,0,0
washingtondc,,Dumfries,VA,22026,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.632,-422,2.175,-705,1.268,-428,1.714,-892,0,0,0,0,1.415,-277,0,0,0,0,0,0,0,0,0,0,0,0,2.743,-1046,1.395,-632,1.714,-892,0,0,0,0,1.946,-632,2.072,-643,0.824,281,0,0,0,0
washingtondc,,Dunn Loring,VA,22027,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,2.253,-2251,1.696,-2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.846,-1521,1.681,-1992,0,0,0,0,0,0,0,0,2.264,-2272,1.865,-2529,0,0,0,0
washingtondc,,Fairfax,VA,22030,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.958,63,1.102,-183,1.299,-631,1.449,-955,1.671,-1543,0,0,0.958,63,1.083,-149,1.285,-602,0,0,0,0,0,0,0,0,1.171,-307,1.124,-262,1.448,-952,1.671,-1543,0,0,0,0,1.314,-564,1.353,-744,1.529,-1125,0,0,0,0
washingtondc,,Fairfax,VA,22031,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.819,310,1.301,-561,1.248,-546,4.194,-2712,0,0,0,0,0.819,310,1.323,-603,1.039,-87,0,0,0,0,0,0,0,0,1.372,-694,1.358,-789,4.86,-3277,0,0,0,0,0,0,1.031,-57,1.236,-521,3.066,-1754,0,0,0,0
washingtondc,,Fairfax,VA,22032,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.909,128,1.845,-1056,0,0,1.914,-1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909,128,2.396,-1745,0,0,1.914,-1599,0,0,0,0,0,0,1.761,-951,0,0,0,0,0,0
washingtondc,,Fairfax,VA,22033,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.86,218,1.109,-184,1.212,-447,0,0,0,0,0,0,0.868,206,1.102,-172,1.031,-65,0,0,0,0,0,0,0.786,334,1.536,-905,1.313,-659,0,0,0,0,0,0,0,0,1.194,-328,1.235,-495,0,0,0,0,0,0
washingtondc,,Fairfax,VA,22034,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Fairfax,VA,22035,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Fairfax Station,VA,22039,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,,Falls Church,VA,22040,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Falls Church,VA,22041,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.076,-100,1.027,-51,1.263,-564,0,0,2.826,-2556,0,0,1.076,-100,1.027,-51,1.153,-328,0,0,0,0,0,0,0,0,0.999,1,1.705,-1514,0,0,2.826,-2556,0,0,0,0,1.435,-808,1.261,-561,0,0,0,0,0,0
washingtondc,,Falls Church,VA,22042,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.348,-447,1.299,-502,1.713,-1134,2.155,-1790,0,0,0,0,1.348,-447,1.079,-132,1.332,-529,0,0,0,0,0,0,0,0,1.429,-721,1.732,-1164,2.155,-1790,0,0,0,0,0,0,1.348,-585,1.952,-1514,2.669,-2587,0,0,0,0
washingtondc,,Falls Church,VA,22043,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.07,-109,1.577,-932,1.639,-1190,3.217,-2882,0,0,0,0,1.073,-114,1.577,-932,1.125,-232,0,0,0,0,0,0,1.034,-52,1.664,-1071,1.639,-1190,3.245,-2918,0,0,0,0,0,0,1.12,-194,1.645,-1201,3.028,-2637,0,0,0,0
washingtondc,,Falls Church,VA,22044,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.16,-696,0.97,56,0,0,0,0,2.528,-2904,0,0,2.163,-698,0.961,72,0,0,0,0,0,0,0,0,1.697,-418,0,0,0,0,0,0,2.528,-2904,0,0,0,0,1.25,-459,0,0,0,0,0,0,0,0
washingtondc,,Falls Church,VA,22046,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.93,136,0.967,83,1.672,-1545,3.238,-3117,0,0,0,0,0.93,136,0.898,257,1.913,-2097,0,0,0,0,0,0,0,0,1.438,-1105,1.672,-1545,3.205,-3072,0,0,0,0,0,0,0.961,98,1.614,-1411,3.246,-3129,0,0,0,0
washingtondc,,Falls Church,VA,22047,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Fort Belvoir,VA,22060,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,,Great Falls,VA,22066,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,4.254,-3091,3.258,-3357,3.417,-3868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.522,-3346,3.258,-3357,3.417,-3868,0,0,0,0,0,0,2.432,-1360,0,0,0,0,0,0
washingtondc,,Lorton,VA,22079,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.888,203,2.499,-1349,2.846,-2016,0,0,0,0,0,0,0.906,169,0,0,0,0,0,0,0,0,0,0,1.173,-312,2.674,-1507,3.209,-2412,0,0,0,0,0,0,0.86,252,2.484,-1336,2.065,-1163,0,0,0,0
washingtondc,,McLean,VA,22101,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.09,-139,2.878,-1790,1.56,-1517,0.924,396,4.281,-5118,0,0,1.09,-139,2.878,-1790,1.329,-891,0,0,0,0,0,0,0,0,0,0,1.567,-1536,0.924,396,4.348,-5223,0,0,0,0,0,0,1.584,-1582,0.897,534,2.663,-2594,0,0
washingtondc,,McLean,VA,22102,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.96,77,1.062,-145,2.037,-1942,1.789,-2645,0,0,0,0,0.96,77,1.059,-139,1.817,-1530,0,0,0,0,0,0,0,0,1.466,-1088,2.345,-2517,1.813,-2725,0,0,0,0,0,0,1.089,-209,2.083,-2028,1.41,-1374,0,0,0,0
washingtondc,,Oakton,VA,22124,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.102,-743,1.197,-332,1.736,-1276,0,0,0,0,0,0,2.102,-743,1.203,-343,1.27,-469,0,0,0,0,0,0,0,0,1.16,-270,2.046,-1813,0,0,0,0,0,0,0,0,0,0,1.613,-1063,0,0,0,0,0,0
washingtondc,,Occoquan,VA,22125,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,,Springfield,VA,22150,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.912,117,1.242,-419,1.303,-584,2.214,-1424,1.795,-1212,0,0,0.854,194,0,0,0,0,0,0,0,0,0,0,1.408,-544,1.16,-277,1.248,-477,2.211,-1421,1.795,-1212,0,0,0,0,1.291,-503,1.351,-675,2.289,-1512,0,0,0,0
washingtondc,,Springfield,VA,22151,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,2.39,-1594,1.399,-797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.402,-1608,1.399,-797,0,0,0,0,0,0,0,0,2.162,-1333,0,0,0,0
washingtondc,,Springfield,VA,22152,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.775,-487,3.268,-1270,3.127,-1595,1.361,-764,0,0,0,0,1.775,-487,2.73,-969,0,0,0,0,0,0,0,0,0,0,0,0,3.391,-1793,1.387,-820,0,0,0,0,0,0,3.459,-1377,3.088,-1566,1.201,-425,0,0,0,0
washingtondc,,Springfield,VA,22153,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.961,-817,1.852,-959,2.313,-1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.044,-1175,2.346,-1784,0,0,0,0,0,0,1.961,-817,1.806,-907,1.931,-1234,0,0,0,0
washingtondc,,Triangle,VA,22172,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,1.007,-10,0,0,1.524,-812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936,97,0,0,1.524,-812,0,0,0,0,0,0,1.091,-137,0,0,0,0,0,0
washingtondc,,Vienna,VA,22180,Successful,'2016-12-24',Successful,'2016-12-21',||,'2016-12-24',1.001,-2,1.463,-786,1.341,-853,1.614,-1413,0,0,0,0,1.001,-2,1.448,-761,0.801,497,0,0,0,0,0,0,0,0,1.795,-1352,1.283,-707,1.656,-1508,0,0,0,0,0,0,1.786,-1337,1.48,-1199,1.225,-517,0,0,0,0
